id,SalePrice
1461,124856.46764154485
1462,154825.09497665009
1463,181109.62455761514
1464,200587.87624231994
1465,195008.7366323364
1466,174205.3602110507
1467,185540.8639469286
1468,165526.66242789765
1469,195776.74329113163
1470,123048.73176703256
1471,193864.08974352636
1472,103024.80517466561
1473,99082.69237771783
1474,148279.7720166972
1475,120394.38432254693
1476,371077.31165635784
1477,250053.80763005395
1478,289550.72873022384
1479,291361.93092474417
1480,534034.1759738036
1481,333910.8939020332
1482,206719.6336545273
1483,176831.1231894166
1484,163770.17753009015
1485,182666.11659097194
1486,196585.2125203797
1487,345684.093786355
1488,240521.48384787055
1489,193826.32552529027
1490,233751.39050573323
1491,194469.0859116278
1492,96012.03483326749
1493,180757.18730660784
1494,286403.19869710825
1495,294311.7866115582
1496,232735.4349887547
1497,186876.33278651565
1498,171013.03329065107
1499,161992.2624931072
1500,154907.80865508236
1501,174638.83415672483
1502,157153.9858898351
1503,281221.4922704604
1504,243737.2291452151
1505,227105.30237905172
1506,196449.0467695773
1507,270432.8323350145
1508,203635.83669601515
1509,159930.84164499823
1510,144248.3619632112
1511,156607.57277007005
1512,179053.33626008563
1513,152715.6493878043
1514,155696.60490318236
1515,206965.8816932406
1516,151808.87891320867
1517,177953.02292488443
1518,137555.9472946968
1519,217351.56338927074
1520,130695.4079821113
1521,133988.79020260324
1522,177656.39287745784
1523,115955.71901292792
1524,122596.81055270326
1525,122274.40576910219
1526,112114.26263924659
1527,113823.36121484928
1528,141174.9150666289
1529,149107.89404456696
1530,195506.37111867513
1531,112955.9258005843
1532,99072.17324683817
1533,142292.27214656342
1534,127168.57695020924
1535,145755.65515107478
1536,107087.85241306343
1537,67426.68698419946
1538,150251.15060588747
1539,196339.15000011513
1540,82349.57214501516
1541,137755.1126348962
1542,140366.37519211686
1543,180402.82577763184
1544,88834.72915138511
1545,115381.28449678594
1546,133785.37732540397
1547,124077.79644612376
1548,132733.61077025312
1549,120332.89506747112
1550,132379.84895090206
1551,109719.33448061834
1552,135090.31330862094
1553,142045.60360506835
1554,125947.41549218271
1555,167011.10735063156
1556,89291.38472140554
1557,108869.72205381401
1558,106524.49493169687
1559,69122.2983737053
1560,132511.61005990295
1561,126222.65299426313
1562,132524.50246901016
1563,122877.5976207499
1564,164282.83655689252
1565,150909.9915647005
1566,241771.601259214
1567,85624.42263724978
1568,241505.01830627563
1569,128245.97281155821
1570,139110.0307271741
1571,123031.84134834835
1572,144390.2204509804
1573,238125.66537785938
1574,124651.68997244076
1575,230207.6178786489
1576,250381.98505569686
1577,178540.74275614353
1578,148076.72291353278
1579,148576.96032586606
1580,196642.3337289039
1581,152219.65137287753
1582,126892.10271999311
1583,304498.8260143752
1584,227942.8654832999
1585,139769.77384847918
1586,79354.95020746202
1587,103316.4297191913
1588,152514.02870263634
1589,99398.82010903663
1590,137391.3297569794
1591,96549.1646329489
1592,116341.78612255746
1593,127856.59623524519
1594,140856.43572760888
1595,114500.22815875133
1596,236187.2038467924
1597,196421.93770921283
1598,222581.34712558842
1599,168699.15119879053
1600,157362.16611921825
1601,72703.5503288774
1602,119457.915306588
1603,71611.93080514374
1604,258277.33014123535
1605,247266.24380822928
1606,170668.36691882293
1607,188386.47414191396
1608,208179.68871049353
1609,183593.69254125922
1610,149777.93486083028
1611,141215.12974599187
1612,175577.42715415626
1613,171226.37571177536
1614,119096.43333656449
1615,91372.73969543964
1616,82127.7735389098
1617,94854.65934327286
1618,130972.89768936545
1619,140005.1595308018
1620,168969.78781067408
1621,139380.49437484378
1622,141667.33704966702
1623,260347.54978062052
1624,214575.30763934302
1625,122148.83131499516
1626,175875.20252179098
1627,192715.90612102082
1628,286311.84650425357
1629,175987.0956973071
1630,383328.66794160276
1631,227211.81859902578
1632,242231.67457162193
1633,168655.9642631703
1634,186550.90136025654
1635,175592.03196669222
1636,157068.9584524301
1637,203520.56713654293
1638,184823.39095139518
1639,192148.2494152649
1640,261134.96750570752
1641,185836.44257402566
1642,243160.29676339112
1643,219895.05804725835
1644,233119.6956900396
1645,215645.41452342347
1646,161823.2766728174
1647,162288.0104671734
1648,132498.51282063514
1649,140425.2696023326
1650,116060.06612154047
1651,124543.23284916552
1652,103045.48873564329
1653,105717.15665036994
1654,147856.03747204333
1655,135047.24980817008
1656,141383.3661383267
1657,148482.79483185973
1658,147591.3958275371
1659,126907.13935586759
1660,158069.43197223128
1661,456481.48914815893
