id,SalePrice
1461,125924.83585989525
1462,159783.1893851582
1463,186512.58698148222
1464,203998.6242826549
1465,193169.01689291073
1466,176144.06519676384
1467,180461.44161021023
1468,167294.38420151034
1469,189406.25361265946
1470,125329.6210815222
1471,180286.93500014648
1472,101214.79253250554
1473,98571.2251454776
1474,145644.92303809998
1475,114867.25069694514
1476,371576.2473937566
1477,253991.5404008499
1478,302518.0702636188
1479,305557.50678455795
1480,545275.0725981275
1481,338170.73416910315
1482,207068.30408081104
1483,181496.0673074455
1484,165292.15953989286
1485,186131.4939360759
1486,193691.10784612555
1487,365119.30456909013
1488,232408.69482790906
1489,194357.6292217818
1490,245993.64501976012
1491,198972.7229443771
1492,96999.20226144267
1493,174003.19310412154
1494,290169.3632762035
1495,295093.2157915524
1496,231888.04539964668
1497,180992.62709346833
1498,187573.8126999081
1499,166415.2517053596
1500,162972.6604300546
1501,178729.6834966389
1502,153249.19145949348
1503,329889.8507527094
1504,245473.08539450268
1505,230657.58450483246
1506,195112.80327039782
1507,262335.7058491974
1508,210737.15864431096
1509,155064.53118248485
1510,148281.70920064213
1511,170705.56793933082
1512,176874.19249884662
1513,147647.73602384236
1514,166310.49535998178
1515,195346.12811977073
1516,154812.33068050255
1517,173213.18659767124
1518,135233.21972784112
1519,212085.78649359793
1520,134109.6915712754
1521,136804.64300861518
1522,170993.71232301136
1523,120111.53256424793
1524,119057.68311390701
1525,122231.06069835488
1526,114326.16515869678
1527,114204.78598530279
1528,132243.01544255504
1529,159258.57328584342
1530,209404.33188104612
1531,123168.999724608
1532,95761.5859154391
1533,145608.42068698924
1534,127978.83003205413
1535,143594.70142408213
1536,109756.91917803249
1537,63322.63282022487
1538,154538.59047167705
1539,185581.22055037343
1540,72340.53466843869
1541,137079.53232425443
1542,146853.0252148276
1543,180300.52430761344
1544,88364.36890031441
1545,118438.58452810554
1546,139525.2004752775
1547,135266.48802304
1548,134580.36465564676
1549,126836.37775317629
1550,138948.24511284783
1551,103887.29965334592
1552,142897.29964201656
1553,138862.96006624924
1554,123226.02290723346
1555,170203.57884163476
1556,89207.25351422656
1557,112166.43720081131
1558,111408.0606624707
1559,68458.94064869404
1560,133297.4541802944
1561,117260.32526667046
1562,136520.51402429078
1563,123616.93475283726
1564,165837.82571346717
1565,151272.01135645458
1566,234134.80296218072
1567,84672.88889664486
1568,257076.80274390342
1569,142768.00848436702
1570,137084.19820708843
1571,116775.11940466198
1572,141095.50075061666
1573,245068.8965885497
1574,119351.3218036456
1575,238050.22083433016
1576,249595.08004677188
1577,180521.6764594888
1578,149755.68018738052
1579,150375.63980464663
1580,197647.44546627224
1581,154299.44124745575
1582,128163.09745011634
1583,298089.77843387646
1584,227143.8118813567
1585,140974.80186666377
1586,86385.98745700791
1587,110685.59208914339
1588,150640.20805879871
1589,101360.29528821312
1590,131399.23460411516
1591,93807.75335729103
1592,115440.35604374585
1593,132456.99590003226
1594,137085.72660288852
1595,115033.32441834634
1596,234933.55022170703
1597,208996.94215011955
1598,220983.6881404386
1599,165915.41041861183
1600,156609.54371700707
1601,76957.00225483603
1602,123128.31992380429
1603,68831.94491386533
1604,263337.2150691136
1605,237881.80706057543
1606,164765.410877604
1607,186456.88650724333
1608,219583.07901066722
1609,183411.59310559114
1610,156606.19633841357
1611,141577.1016720647
1612,178352.97296803538
1613,172655.63165700174
1614,120530.84664346946
1615,90884.87931759284
1616,80362.23493314543
1617,93683.0014372891
1618,138811.35339498098
1619,142782.47182476814
1620,156768.0401469352
1621,134268.0477774655
1622,156382.59577024804
1623,252823.2726595533
1624,214191.08115990873
1625,119767.54894861906
1626,175536.2712603622
1627,199517.10630479374
1628,279672.39293809514
1629,173582.62616402103
1630,367223.5364136002
1631,231760.46096961023
1632,243121.40607257234
1633,172313.61726263387
1634,191035.70917185873
1635,178335.5487227438
1636,157779.01794153667
1637,209880.68403011828
1638,186582.2698866079
1639,189520.373808288
1640,249551.13087809953
1641,182303.4670718302
1642,250762.171863929
1643,223735.71805385576
1644,235919.18447467248
1645,222527.91058869578
1646,162315.4889440479
1647,158994.92148893836
1648,129232.24887392171
1649,141893.10842016136
1650,117447.30972887401
1651,120656.40427412062
1652,100956.46305483789
1653,102772.97593772825
1654,146493.2852349798
1655,129735.04265286765
1656,143409.056286141
1657,149753.5249027503
1658,150740.1633847333
1659,123500.41350322177
1660,160899.3000512635
1661,465810.88994836475
1662,410515.21675931657
1663,382245.33122473105
1664,568107.7160607624
1665,308499.94042617263
1666,335204.4348540835
1667,406803.912622618
1668,335305.40364056017
1669,306586.63294697716
1670,351298.3485781053
1671,276735.8216709913
1672,462993.22906920995
1673,295302.5209165761
1674,242047.49108531757
1675,197846.43334244084
1676,195134.30681446148
1677,216885.86021251988
1678,489451.8378491624
1679,409304.9734881816
1680,318231.373906755
1681,240967.62508851697
1682,333929.62154069287
1683,190772.1730875731
1684,182149.5958097056
1685,177582.28064146944
1686,170310.31293626665
1687,165163.36543717113
1688,191011.4111329566
1689,194525.1762402248
1690,200355.32293391868
1691,190951.44005045202
1692,259321.3256232331
1693,167482.13777931355
1694,187601.77748368337
1695,166873.50372914202
1696,290021.1028516071
1697,169746.14355855715
1698,365571.0870248909
1699,308817.8403897559
1700,267188.36461260746
1701,275703.1615641635
1702,239945.12896214094
1703,234233.22741289396
1704,275836.3298510804
1705,238049.7946380809
1706,210635.96245609267
1707,212816.86504837289
1708,203350.38292726502
1709,261865.52977872104
1710,219857.80414112465
1711,278455.63976186805
1712,260370.6757553238
1713,283798.3247827573
1714,218234.77553923588
1715,208293.37472570557
1716,180370.99539763186
1717,176082.1957876677
1718,135617.54180762335
1719,212742.8850240085
1720,224712.7730743319
1721,155436.33852840308
1722,122797.11830599775
1723,155505.83399433419
1724,205248.96788131335
1725,246450.9676082249
1726,189119.03088930107
1727,152289.20882905272
1728,169102.56680803912
1729,170774.0655563209
1730,153934.21435935673
1731,120139.0299325509
1732,134646.23365524557
1733,114634.47497196845
1734,125490.81920862672
1735,124285.46212821842
1736,114490.14332393267
1737,316491.1206062757
1738,255130.93466263433
1739,250687.0197251499
1740,218664.14400183278
1741,193001.78839499305
1742,170099.27235851856
1743,176279.24192587988
1744,369232.8925517624
1745,222057.9418682654
1746,184633.41877154788
1747,222680.7715962662
1748,230587.03464269557
1749,147487.75512004414
1750,125377.83843212869
1751,251481.58469391696
1752,119800.763647299
1753,149461.52274315915
1754,199553.36262815987
1755,170261.85732269465
1756,134457.67352932907
1757,124614.15257760923
1758,150605.58071584647
1759,162297.25195575572
1760,166075.8917157537
1761,143802.83883087832
1762,179894.39351258153
1763,188924.3904606483
1764,117417.91125899664
1765,148915.0864249397
1766,202947.7509969878
1767,219590.97150753016
1768,142715.32386980648
1769,164976.60204170912
1770,154186.84759984264
1771,123302.3600585841
1772,128967.97514578418
1773,127404.66443386994
1774,150275.65430639155
1775,145839.54960852815
1776,131967.29660166256
1777,113437.30335576988
1778,141691.96028931747
1779,129129.54706871582
1780,162505.29312432208
1781,124247.93018721137
1782,95654.25680654056
1783,149495.98171817072
1784,115180.64253920114
1785,124065.01978445266
1786,156917.72044450312
1787,158261.59302648818
1788,70396.69915312949
1789,100159.87909444972
1790,90811.29590276975
1791,194824.46888421738
1792,152479.84668044886
1793,135000.68153268352
1794,153699.78953236164
1795,136322.23465971043
1796,137926.8379559098
1797,116089.46399357449
1798,124593.40599296072
1799,115167.08904202038
1800,137301.86507642973
1801,130155.43344200088
1802,135887.39878164415
1803,153780.0460677758
1804,142271.205638887
1805,138581.15668721386
1806,124905.88004496043
1807,132730.28816177818
1808,120976.3224554243
1809,125774.56195776598
1810,133997.78478029714
1811,97521.72402598461
1812,97908.37301933215
1813,127435.84408307397
1814,105146.74499277725
1815,66641.47524980528
1816,101803.52635295833
1817,111167.12291676312
1818,145110.501847521
1819,137294.94321552562
1820,57915.50987216609
1821,111660.22234477827
1822,155946.6919678378
1823,47949.13811838173
1824,122625.3267535668
1825,142323.546644242
1826,117113.3495065672
1827,104294.6498317556
1828,132386.9195183929
1829,120887.96271022108
1830,140775.06428020008
1831,139150.79762117498
1832,65622.33478613509
1833,143688.93554290227
1834,129222.53749612973
1835,115485.42493316127
1836,123861.75704123838
1837,92120.36240699663
1838,123119.53747656215
1839,116559.72382158789
1840,140194.06309254523
1841,131524.10807064286
1842,106627.03885719996
1843,133291.82352696793
1844,145863.58321252346
1845,152344.0843652425
1846,163536.56808526977
1847,180206.03393441753
1848,62487.87270785188
1849,108160.05592370729
1850,118581.76825343973
1851,143358.65143593762
1852,138356.99799125994
1853,122241.8358135413
1854,155678.39479398687
1855,149455.81476458002
1856,234615.73308799276
1857,145385.42176405137
1858,140433.70007856953
1859,117592.35756683076
1860,148619.23091469484
1861,117490.2159837406
1862,332122.974237459
1863,311838.67377612006
1864,311887.0096003595
1865,336784.44006861927
1866,326071.51500594884
1867,220745.56294750603
1868,285752.6119120091
1869,204502.94420011717
1870,220831.3883651049
1871,251777.98666050023
1872,178751.4820678514
1873,256224.44467688855
1874,154699.2611020593
1875,198058.82788178555
1876,207415.80994076957
1877,209151.2811415467
1878,203884.9734456655
1879,136385.72096941923
1880,136052.17419369775
1881,254938.61804525278
1882,241742.0637197869
1883,185562.44811237132
1884,203355.90091360512
1885,224705.62237972431
1886,279913.0519695049
1887,217325.15721882036
1888,269412.33686952223
1889,175374.04197313613
1890,116921.231448815
1891,114151.92040896605
1892,100508.67574996002
1893,130915.15150761808
1894,126437.6268202229
1895,135779.07051456117
1896,128277.21794224226
1897,127791.64772301131
1898,114002.22540123411
1899,170278.67649040828
1900,157490.91565971647
1901,181833.4771018867
1902,164562.55299621733
1903,234155.43745295046
1904,144207.14633820235
1905,203705.56210231053
1906,124931.63758016254
1907,217650.31730494354
1908,117192.31073670018
1909,138296.40983770374
1910,125281.80804574482
1911,221073.63468045637
1912,345802.21083517437
1913,146028.62688882212
1914,59331.4624170397
1915,318987.49650831765
1916,74732.40339059292
1917,236450.81066257457
1918,144866.3669337024
1919,165521.08670910873
1920,153470.77729182877
1921,385985.439346844
1922,317946.7290122664
1923,238985.93688724912
1924,241109.3175341236
1925,199387.8165711117
1926,375157.74128628825
1927,133427.01419537945
1928,166858.52456653555
1929,127517.55871576305
1930,130607.79894867148
1931,140584.7496307837
1932,135730.78703113293
1933,206349.41016640578
1934,185629.26566340256
1935,174760.01691488095
1936,197032.02249618684
1937,189313.51647848796
1938,169224.91816846322
1939,250126.74440334272
1940,189352.30446613603
1941,172178.36846376216
1942,176483.44782674097
1943,219907.5526167524
1944,391772.95007298904
1945,402336.2395969895
1946,144326.6042877607
1947,147563.0382019218
1948,177253.46996950055
1949,248191.98316803502
1950,181989.21931208935
1951,246320.72204611436
1952,207428.99667977908
1953,177413.75699133932
1954,183990.9102797602
